session_id,station_name,start_ts,end_ts,energy_kwh,ghg_savings_kg,port_type,plug_type,fee,ended_by,latitude,longitude,user_id
137,PALO ALTO CA / HAMILTON #2,2011-11-15T18:22:00.000Z,2011-11-15T20:44:00.000Z,8.302897,3.487,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,4016
138,PALO ALTO CA / BRYANT #1,2011-11-15T20:26:00.000Z,2011-11-15T23:22:00.000Z,8.546498,3.59,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,7410
139,PALO ALTO CA / BRYANT #2,2011-11-16T16:44:00.000Z,2011-11-16T18:38:00.000Z,5.820614,2.445,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,7201
140,PALO ALTO CA / HIGH #4,2011-11-16T17:44:00.000Z,2011-11-16T21:35:00.000Z,14.189358,5.96,Level 2,J1772,0.0,Customer,37.443676,-122.16288,3190
141,PALO ALTO CA / HAMILTON #1,2011-11-16T22:14:00.000Z,2011-11-17T07:57:00.000Z,7.758669,3.259,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,2670
142,PALO ALTO CA / BRYANT #2,2011-11-17T09:17:00.000Z,2011-11-17T15:26:00.000Z,17.110847,7.187,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,5717
143,PALO ALTO CA / HAMILTON #2,2011-11-18T07:47:00.000Z,2011-11-18T12:16:00.000Z,14.230665,5.977,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,6020
144,PALO ALTO CA / BRYANT #1,2011-11-18T08:37:00.000Z,2011-11-18T11:46:00.000Z,11.356737,4.77,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,4714
145,PALO ALTO CA / HIGH #4,2011-11-18T09:21:00.000Z,2011-11-18T13:13:00.000Z,14.403217,6.049,Level 2,J1772,0.0,Customer,37.443676,-122.16288,6860
146,PALO ALTO CA / HAMILTON #2,2011-11-20T11:14:00.000Z,2011-11-20T12:46:00.000Z,5.332031,2.239,Level 2,J1772,0.0,Customer,37.444607,-122.160263,4169
147,PALO ALTO CA / BRYANT #2,2011-11-21T12:24:00.000Z,2011-11-21T13:48:00.000Z,5.088868,2.137,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,6073
148,PALO ALTO CA / BRYANT #2,2011-11-21T13:48:00.000Z,2011-11-21T18:18:00.000Z,10.363532,4.353,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,5717
149,PALO ALTO CA / HAMILTON #1,2011-11-21T18:17:00.000Z,2011-11-21T23:02:00.000Z,10.9923,4.617,Level 2,J1772,0.0,Customer,37.444572,-122.160309,4169
150,PALO ALTO CA / BRYANT #2,2011-11-23T11:17:00.000Z,2011-11-23T12:15:00.000Z,2.127448,0.894,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,4738
151,PALO ALTO CA / HIGH #4,2011-11-23T12:39:00.000Z,2011-11-23T13:39:00.000Z,3.765999,1.582,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,4440
152,PALO ALTO CA / HAMILTON #2,2011-11-25T10:30:00.000Z,2011-11-25T14:07:00.000Z,19.822325,8.325,Level 2,J1772,0.0,Customer,37.444607,-122.160263,6804
153,PALO ALTO CA / HAMILTON #2,2011-11-26T09:45:00.000Z,2011-11-26T10:50:00.000Z,3.831634,1.609,Level 2,J1772,0.0,Customer,37.444607,-122.160263,5471
154,PALO ALTO CA / HAMILTON #1,2011-11-26T10:26:00.000Z,2011-11-26T11:45:00.000Z,4.608785,1.936,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,0
155,PALO ALTO CA / BRYANT #2,2011-11-26T16:39:00.000Z,2011-11-26T21:24:00.000Z,6.212904,2.609,Level 2,J1772,0.0,Customer,37.446373,-122.162331,194
156,PALO ALTO CA / HIGH #4,2011-11-26T17:55:00.000Z,2011-11-26T19:28:00.000Z,5.809645,2.44,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,4440
157,PALO ALTO CA / BRYANT #1,2011-11-26T18:55:00.000Z,2011-11-27T00:28:00.000Z,3.34237,1.404,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,3363
158,PALO ALTO CA / HAMILTON #2,2011-11-27T12:17:00.000Z,2011-11-27T15:10:00.000Z,12.089848,5.078,Level 2,J1772,0.0,Customer,37.444607,-122.160263,6804
159,PALO ALTO CA / HIGH #4,2011-11-28T18:45:00.000Z,2011-11-28T21:26:00.000Z,9.864023,4.143,Level 2,J1772,0.0,Customer,37.443676,-122.16288,3190
160,PALO ALTO CA / HAMILTON #1,2011-11-29T09:05:00.000Z,2011-11-29T13:15:00.000Z,8.20526,3.446,Level 2,J1772,0.0,Customer,37.444572,-122.160309,3226
161,PALO ALTO CA / HAMILTON #1,2011-11-29T14:19:00.000Z,2011-11-29T15:36:00.000Z,3.143737,1.32,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,4217
162,PALO ALTO CA / HAMILTON #1,2011-11-30T13:43:00.000Z,2011-11-30T14:53:00.000Z,4.007576,1.683,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,7188
163,PALO ALTO CA / HAMILTON #1,2011-11-30T22:53:00.000Z,2011-12-01T07:48:00.000Z,4.458045,1.872,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,2670
164,PALO ALTO CA / HAMILTON #2,2011-12-01T07:35:00.000Z,2011-12-01T08:56:00.000Z,4.71637,1.981,Level 2,J1772,0.0,Customer,37.444607,-122.160263,6020
165,PALO ALTO CA / HAMILTON #2,2011-12-01T11:56:00.000Z,2011-12-01T15:39:00.000Z,12.90254,5.419,Level 2,J1772,0.0,Customer,37.444607,-122.160263,3226
166,PALO ALTO CA / HAMILTON #1,2011-12-01T13:26:00.000Z,2011-12-01T17:27:00.000Z,12.954956,5.441,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,5717
167,PALO ALTO CA / BRYANT #2,2011-12-02T13:09:00.000Z,2011-12-02T14:33:00.000Z,3.483211,1.463,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,5717
168,PALO ALTO CA / HAMILTON #2,2011-12-02T13:40:00.000Z,2011-12-02T16:41:00.000Z,5.363686,2.253,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,4076
169,PALO ALTO CA / BRYANT #2,2011-12-02T16:58:00.000Z,2011-12-02T21:28:00.000Z,0.012542,0.005,Level 2,J1772,0.0,Customer,37.446373,-122.162331,194
170,PALO ALTO CA / BRYANT #2,2011-12-02T21:28:00.000Z,2011-12-02T22:21:00.000Z,3.2178,1.351,Level 2,J1772,0.0,Customer,37.446373,-122.162331,194
171,PALO ALTO CA / HAMILTON #2,2011-12-02T22:26:00.000Z,2011-12-02T22:52:00.000Z,1.248441,0.524,Level 2,J1772,0.0,Customer,37.444607,-122.160263,4163
172,PALO ALTO CA / HAMILTON #2,2011-12-03T09:18:00.000Z,2011-12-03T10:42:00.000Z,4.097575,1.721,Level 2,J1772,0.0,Customer,37.444607,-122.160263,6980
173,PALO ALTO CA / HAMILTON #1,2011-12-03T13:58:00.000Z,2011-12-03T18:37:00.000Z,12.138004,5.098,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,2670
174,PALO ALTO CA / HIGH #4,2011-12-03T17:32:00.000Z,2011-12-03T21:22:00.000Z,8.814847,3.702,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,3707
175,PALO ALTO CA / HAMILTON #2,2011-12-04T21:55:00.000Z,2011-12-04T23:33:00.000Z,5.76226,2.42,Level 2,J1772,0.0,Customer,37.444607,-122.160263,4169
176,PALO ALTO CA / BRYANT #1,2011-12-05T11:06:00.000Z,2011-12-05T14:10:00.000Z,10.746994,4.514,Level 2,J1772,0.0,Customer,37.446373,-122.162331,4595
177,PALO ALTO CA / BRYANT #2,2011-12-05T11:53:00.000Z,2011-12-05T16:34:00.000Z,6.952382,2.92,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,7634
178,PALO ALTO CA / HAMILTON #2,2011-12-05T16:47:00.000Z,2011-12-05T20:16:00.000Z,12.152455,5.104,Level 2,J1772,0.0,Customer,37.444607,-122.160263,3190
179,PALO ALTO CA / HAMILTON #1,2011-12-05T18:02:00.000Z,2011-12-05T18:29:00.000Z,1.564255,0.657,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,5586
180,PALO ALTO CA / HIGH #4,2011-12-05T20:42:00.000Z,2011-12-05T23:34:00.000Z,10.766886,4.522,Level 2,J1772,0.0,Customer,37.443676,-122.16288,7188
181,PALO ALTO CA / HAMILTON #1,2011-12-06T13:15:00.000Z,2011-12-06T15:32:00.000Z,12.128259,5.094,Level 2,J1772,0.0,Customer,37.444572,-122.160309,6804
182,PALO ALTO CA / BRYANT #1,2011-12-06T18:42:00.000Z,2011-12-06T21:46:00.000Z,2.900988,1.218,Level 2,J1772,0.0,Customer,37.446373,-122.162331,5851
183,PALO ALTO CA / BRYANT #1,2011-12-07T10:06:00.000Z,2011-12-07T11:05:00.000Z,2.895732,1.216,Level 2,J1772,0.0,Customer,37.446373,-122.162331,7410
184,PALO ALTO CA / BRYANT #2,2011-12-07T17:39:00.000Z,2011-12-07T18:58:00.000Z,4.792312,2.013,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,2828
185,PALO ALTO CA / HAMILTON #1,2011-12-07T20:53:00.000Z,2011-12-08T02:39:00.000Z,20.384632,8.562,Level 2,J1772,0.0,Customer,37.444572,-122.160309,4447
186,PALO ALTO CA / BRYANT #1,2011-12-07T22:08:00.000Z,2011-12-08T07:10:00.000Z,11.974223,5.029,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,2670
187,PALO ALTO CA / HIGH #4,2011-12-08T03:03:00.000Z,2011-12-08T04:13:00.000Z,3.584085,1.505,Level 2,J1772,0.0,Customer,37.443676,-122.16288,7410
188,PALO ALTO CA / HAMILTON #2,2011-12-08T08:44:00.000Z,2011-12-08T12:48:00.000Z,14.173559,5.953,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,4714
189,PALO ALTO CA / HAMILTON #1,2011-12-08T12:47:00.000Z,2011-12-08T16:15:00.000Z,11.801766,4.957,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,4169
190,PALO ALTO CA / HAMILTON #2,2011-12-08T19:04:00.000Z,2011-12-08T21:17:00.000Z,7.777696,3.267,Level 2,J1772,0.0,Customer,37.444607,-122.160263,0
191,PALO ALTO CA / HAMILTON #1,2011-12-09T08:43:00.000Z,2011-12-09T12:44:00.000Z,7.673661,3.223,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,4714
192,PALO ALTO CA / BRYANT #2,2011-12-09T12:23:00.000Z,2011-12-09T12:46:00.000Z,1.364238,0.573,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,4440
193,PALO ALTO CA / BRYANT #2,2011-12-09T13:08:00.000Z,2011-12-09T14:05:00.000Z,3.406661,1.431,Level 2,J1772,0.0,Customer,37.446373,-122.162331,7188
194,PALO ALTO CA / BRYANT #1,2011-12-09T17:39:00.000Z,2011-12-09T19:34:00.000Z,2.765315,1.161,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,3363
195,PALO ALTO CA / HAMILTON #1,2011-12-10T16:28:00.000Z,2011-12-10T17:18:00.000Z,2.15679,0.906,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,2670
196,PALO ALTO CA / HAMILTON #2,2011-12-10T17:04:00.000Z,2011-12-10T17:25:00.000Z,1.24393,0.522,Level 2,J1772,0.0,Customer,37.444607,-122.160263,5775
197,PALO ALTO CA / BRYANT #2,2011-12-10T20:14:00.000Z,2011-12-10T22:17:00.000Z,7.575816,3.182,Level 2,J1772,0.0,Customer,37.446373,-122.162331,6860
198,PALO ALTO CA / HAMILTON #1,2011-12-11T11:06:00.000Z,2011-12-11T12:59:00.000Z,5.037958,2.116,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,3577
199,PALO ALTO CA / HAMILTON #2,2011-12-11T12:40:00.000Z,2011-12-11T13:55:00.000Z,4.377847,1.839,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,4771
200,PALO ALTO CA / HAMILTON #1,2011-12-12T09:06:00.000Z,2011-12-12T12:19:00.000Z,9.707093,4.077,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,4714
201,PALO ALTO CA / HIGH #4,2011-12-12T10:03:00.000Z,2011-12-12T13:36:00.000Z,10.710741,4.499,Level 2,J1772,0.0,Customer,37.443676,-122.16288,3226
202,PALO ALTO CA / BRYANT #1,2011-12-12T10:19:00.000Z,2011-12-12T12:46:00.000Z,6.288421,2.641,Level 2,J1772,0.0,Customer,37.446373,-122.162331,4595
203,PALO ALTO CA / HIGH #4,2011-12-12T18:07:00.000Z,2011-12-12T18:58:00.000Z,3.156506,1.326,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,5587
204,PALO ALTO CA / HAMILTON #2,2011-12-12T20:36:00.000Z,2011-12-12T22:22:00.000Z,6.1589,2.587,Level 2,J1772,0.0,Customer,37.444607,-122.160263,3190
205,PALO ALTO CA / BRYANT #1,2011-12-13T12:33:00.000Z,2011-12-13T13:49:00.000Z,4.610895,1.937,Level 2,J1772,0.0,Customer,37.446373,-122.162331,2557
206,PALO ALTO CA / BRYANT #2,2011-12-13T13:57:00.000Z,2011-12-13T14:48:00.000Z,2.588035,1.087,Level 2,J1772,0.0,Customer,37.446373,-122.162331,7201
207,PALO ALTO CA / HIGH #4,2011-12-13T23:04:00.000Z,2011-12-14T01:45:00.000Z,6.219198,2.612,Level 2,J1772,0.0,Customer,37.443676,-122.16288,7410
208,PALO ALTO CA / HIGH #4,2011-12-14T08:27:00.000Z,2011-12-14T10:17:00.000Z,6.843415,2.874,Level 2,J1772,0.0,Customer,37.443676,-122.16288,7188
209,PALO ALTO CA / HAMILTON #1,2011-12-14T13:12:00.000Z,2011-12-14T17:53:00.000Z,5.096266,2.14,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,3226
210,PALO ALTO CA / HAMILTON #2,2011-12-14T16:53:00.000Z,2011-12-14T21:31:00.000Z,16.231524,6.817,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,5717
211,PALO ALTO CA / HIGH #4,2011-12-14T17:34:00.000Z,2011-12-14T18:30:00.000Z,2.885046,1.212,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,3573
212,PALO ALTO CA / HAMILTON #1,2011-12-15T08:54:00.000Z,2011-12-15T12:23:00.000Z,12.13604,5.097,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,4714
213,PALO ALTO CA / HAMILTON #1,2011-12-15T16:45:00.000Z,2011-12-15T20:46:00.000Z,13.570228,5.699,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,0
214,PALO ALTO CA / BRYANT #2,2011-12-15T18:41:00.000Z,2011-12-15T21:47:00.000Z,10.818377,4.544,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,0
215,PALO ALTO CA / HAMILTON #2,2011-12-15T19:13:00.000Z,2011-12-15T21:28:00.000Z,3.13818,1.318,Level 1,NEMA 5-20R,0.0,Customer,37.444607,-122.160263,4440
216,PALO ALTO CA / BRYANT #1,2011-12-15T20:18:00.000Z,2011-12-15T21:47:00.000Z,4.268886,1.793,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,2670
217,PALO ALTO CA / HAMILTON #1,2011-12-15T21:30:00.000Z,2011-12-15T22:12:00.000Z,2.437222,1.024,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,4440
218,PALO ALTO CA / BRYANT #2,2011-12-16T09:25:00.000Z,2011-12-16T12:16:00.000Z,10.209132,4.288,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,5717
219,PALO ALTO CA / HAMILTON #2,2011-12-16T12:54:00.000Z,2011-12-16T13:38:00.000Z,2.553168,1.072,Level 2,J1772,0.0,Customer,37.444607,-122.160263,3599
220,PALO ALTO CA / HAMILTON #2,2011-12-17T12:11:00.000Z,2011-12-17T15:34:00.000Z,11.906579,5.001,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,7856
221,PALO ALTO CA / BRYANT #2,2011-12-17T14:34:00.000Z,2011-12-17T14:50:00.000Z,0.86688,0.364,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,3363
222,PALO ALTO CA / HAMILTON #1,2011-12-17T17:32:00.000Z,2011-12-17T19:12:00.000Z,5.829811,2.449,Level 2,J1772,0.0,Customer,37.444572,-122.160309,8403
223,PALO ALTO CA / HIGH #4,2011-12-17T19:29:00.000Z,2011-12-17T19:37:00.000Z,0.381001,0.16,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,3573
224,PALO ALTO CA / HAMILTON #1,2011-12-18T20:48:00.000Z,2011-12-19T07:57:00.000Z,10.430816,4.381,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,2670
225,PALO ALTO CA / HIGH #4,2011-12-19T13:23:00.000Z,2011-12-19T15:55:00.000Z,0.348898,0.147,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,3226
226,PALO ALTO CA / HAMILTON #1,2011-12-19T22:53:00.000Z,2011-12-20T08:01:00.000Z,11.537307,4.846,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,2670
227,PALO ALTO CA / HAMILTON #1,2011-12-20T21:12:00.000Z,2011-12-20T22:35:00.000Z,3.324539,1.396,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,2670
228,PALO ALTO CA / HAMILTON #1,2011-12-21T08:39:00.000Z,2011-12-21T09:37:00.000Z,3.356756,1.41,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,4714
229,PALO ALTO CA / BRYANT #2,2011-12-21T10:02:00.000Z,2011-12-21T12:32:00.000Z,8.515486,3.577,Level 2,J1772,0.0,Plug Out at Vehicle,37.446373,-122.162331,5717
230,PALO ALTO CA / HIGH #4,2011-12-21T12:47:00.000Z,2011-12-21T13:40:00.000Z,3.281651,1.378,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,8253
231,PALO ALTO CA / HAMILTON #2,2011-12-21T16:18:00.000Z,2011-12-21T18:27:00.000Z,1.850787,0.777,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,3226
232,PALO ALTO CA / HAMILTON #2,2011-12-22T09:22:00.000Z,2011-12-22T09:39:00.000Z,0.244658,0.103,Level 1,NEMA 5-20R,0.0,Customer,37.444607,-122.160263,9903
233,PALO ALTO CA / HAMILTON #1,2011-12-22T11:43:00.000Z,2011-12-22T12:05:00.000Z,1.251424,0.526,Level 2,J1772,0.0,CPS Server,37.444572,-122.160309,107
234,PALO ALTO CA / BRYANT #2,2011-12-22T21:15:00.000Z,2011-12-22T21:18:00.000Z,0.127853,0.054,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,194
235,PALO ALTO CA / BRYANT #1,2011-12-24T12:08:00.000Z,2011-12-24T14:08:00.000Z,7.318364,3.074,Level 2,J1772,0.0,Customer,37.446613,-122.162308,2545
236,PALO ALTO CA / BRYANT #2,2011-12-27T08:21:00.000Z,2011-12-27T11:33:00.000Z,10.669215,4.481,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,5717
237,PALO ALTO CA / HIGH #4,2011-12-28T09:44:00.000Z,2011-12-28T13:23:00.000Z,7.154036,3.005,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,3226
238,PALO ALTO CA / BRYANT #1,2011-12-28T12:55:00.000Z,2011-12-28T15:29:00.000Z,7.685862,3.228,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,5717
239,PALO ALTO CA / HAMILTON #2,2011-12-29T08:26:00.000Z,2011-12-29T12:06:00.000Z,12.799932,5.376,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,5717
240,PALO ALTO CA / HAMILTON #2,2011-12-30T08:31:00.000Z,2011-12-30T12:02:00.000Z,12.291096,5.162,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,5717
241,PALO ALTO CA / BRYANT #2,2011-12-30T12:05:00.000Z,2011-12-30T13:56:00.000Z,6.70106,2.814,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,5717
242,PALO ALTO CA / HAMILTON #2,2011-12-31T18:21:00.000Z,2011-12-31T20:01:00.000Z,5.837685,2.452,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,4404
243,PALO ALTO CA / HAMILTON #1,2012-01-01T13:24:00.000Z,2012-01-01T15:50:00.000Z,7.215172,3.03,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,2670
244,PALO ALTO CA / HAMILTON #2,2012-01-01T18:37:00.000Z,2012-01-01T20:21:00.000Z,6.042525,2.538,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,4440
245,PALO ALTO CA / BRYANT #1,2012-01-04T12:58:00.000Z,2012-01-04T16:18:00.000Z,9.885378,4.152,Level 2,J1772,0.0,Customer,37.446613,-122.162308,4595
246,PALO ALTO CA / HAMILTON #2,2012-01-04T15:41:00.000Z,2012-01-04T17:41:00.000Z,2.80025,1.176,Level 2,J1772,0.0,Customer,37.444607,-122.160263,3226
247,PALO ALTO CA / HAMILTON #1,2012-01-05T21:41:00.000Z,2012-01-05T22:40:00.000Z,2.90064,1.218,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,2670
248,PALO ALTO CA / BRYANT #2,2012-01-06T11:43:00.000Z,2012-01-06T12:54:00.000Z,4.268009,1.793,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,5717
249,PALO ALTO CA / HAMILTON #1,2012-01-06T12:48:00.000Z,2012-01-06T15:50:00.000Z,10.160623,4.267,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,4076
250,PALO ALTO CA / BRYANT #2,2012-01-06T13:00:00.000Z,2012-01-06T15:10:00.000Z,3.932043,1.651,Level 2,J1772,0.0,Customer,37.44651,-122.16214,6860
251,PALO ALTO CA / HAMILTON #2,2012-01-06T15:24:00.000Z,2012-01-06T18:15:00.000Z,5.332719,2.24,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,7858
252,PALO ALTO CA / HAMILTON #2,2012-01-06T23:05:00.000Z,2012-01-07T00:08:00.000Z,3.697708,1.553,Level 2,J1772,0.0,Customer,37.444607,-122.160263,4169
253,PALO ALTO CA / BRYANT #1,2012-01-07T14:54:00.000Z,2012-01-07T19:31:00.000Z,5.730107,2.407,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,7634
254,PALO ALTO CA / BRYANT #1,2012-01-08T14:10:00.000Z,2012-01-08T14:27:00.000Z,0.23164,0.097,Level 1,NEMA 5-20R,0.0,Customer,37.446613,-122.162308,2557
255,PALO ALTO CA / BRYANT #1,2012-01-08T16:10:00.000Z,2012-01-08T21:29:00.000Z,14.020935,5.889,Level 2,J1772,0.0,Customer,37.446613,-122.162308,7553
256,PALO ALTO CA / HAMILTON #2,2012-01-09T13:52:00.000Z,2012-01-09T19:19:00.000Z,11.517412,4.837,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,3226
257,PALO ALTO CA / BRYANT #1,2012-01-09T15:40:00.000Z,2012-01-09T16:54:00.000Z,2.567266,1.078,Level 2,J1772,0.0,Customer,37.446613,-122.162308,7078
258,PALO ALTO CA / BRYANT #1,2012-01-10T09:44:00.000Z,2012-01-10T10:38:00.000Z,3.274891,1.375,Level 2,J1772,0.0,Customer,37.446613,-122.162308,4703
259,PALO ALTO CA / HAMILTON #1,2012-01-10T18:41:00.000Z,2012-01-10T19:51:00.000Z,4.109307,1.726,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,7048
260,PALO ALTO CA / HIGH #4,2012-01-11T14:43:00.000Z,2012-01-11T16:03:00.000Z,4.926671,2.069,Level 2,J1772,0.0,Customer,37.443676,-122.16288,0
261,PALO ALTO CA / BRYANT #1,2012-01-11T18:37:00.000Z,2012-01-11T20:37:00.000Z,6.134959,2.577,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,3303
262,PALO ALTO CA / HAMILTON #2,2012-01-12T09:05:00.000Z,2012-01-12T10:50:00.000Z,6.06732,2.548,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,4714
263,PALO ALTO CA / BRYANT #1,2012-01-13T09:14:00.000Z,2012-01-13T11:36:00.000Z,8.70754,3.657,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,5717
264,PALO ALTO CA / HAMILTON #1,2012-01-13T11:39:00.000Z,2012-01-13T14:40:00.000Z,7.82864,3.288,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,5717
265,PALO ALTO CA / HAMILTON #2,2012-01-13T13:55:00.000Z,2012-01-13T17:03:00.000Z,8.493779,3.567,Level 2,J1772,0.0,Customer,37.444607,-122.160263,14783
266,PALO ALTO CA / BRYANT #2,2012-01-13T19:33:00.000Z,2012-01-13T19:58:00.000Z,1.303941,0.548,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,2267
267,PALO ALTO CA / HAMILTON #1,2012-01-14T14:24:00.000Z,2012-01-14T17:06:00.000Z,9.44754,3.968,Level 2,J1772,0.0,Customer,37.444572,-122.160309,5775
268,PALO ALTO CA / BRYANT #2,2012-01-15T13:38:00.000Z,2012-01-15T17:18:00.000Z,3.954798,1.661,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,14813
269,PALO ALTO CA / BRYANT #1,2012-01-15T14:05:00.000Z,2012-01-15T14:30:00.000Z,1.509542,0.634,Level 2,J1772,0.0,Customer,37.446613,-122.162308,10303
270,PALO ALTO CA / BRYANT #2,2012-01-16T08:27:00.000Z,2012-01-16T10:18:00.000Z,6.725654,2.825,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,5717
271,PALO ALTO CA / HAMILTON #2,2012-01-16T08:31:00.000Z,2012-01-16T11:28:00.000Z,8.253939,3.467,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,4714
272,PALO ALTO CA / HAMILTON #1,2012-01-16T13:15:00.000Z,2012-01-16T16:12:00.000Z,2.346252,0.985,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,0
273,PALO ALTO CA / HAMILTON #2,2012-01-17T15:31:00.000Z,2012-01-17T16:58:00.000Z,4.151905,1.744,Level 2,J1772,0.0,Customer,37.444607,-122.160263,7410
274,PALO ALTO CA / HAMILTON #1,2012-01-18T17:03:00.000Z,2012-01-18T18:27:00.000Z,4.087941,1.717,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,2670
275,PALO ALTO CA / HAMILTON #1,2012-01-18T18:34:00.000Z,2012-01-18T20:52:00.000Z,7.985474,3.354,Level 2,J1772,0.0,Customer,37.444572,-122.160309,3190
276,PALO ALTO CA / HAMILTON #1,2012-01-18T22:28:00.000Z,2012-01-19T07:48:00.000Z,7.507339,3.153,Level 2,J1772,0.0,Plug Out at Vehicle,37.444572,-122.160309,2670
